touchpoint_id,account_id,date_key,channel_key,campaign_key,ad_spend,impressions,clicks,click_through_rate,cost_per_click,landing_page_visits,form_submissions,demo_requests,mql_generated,sql_generated,opportunities_created,deal_closed,deal_value,sales_cycle_days,roi,roas,cost_per_acquisition,estimated_ltv,engagement_score,email_opens,email_clicks,content_downloads
13915,1343,20240508,163,29,5769.555,90893,5686,17.12,375.7,2638,526,253,80,66,26,0,0,0,-100,0,0,0,16,39,0,9
13916,1431,20240930,188,16,8921.64,418468,9606,16.53,262.28,3714,770,18,48,48,0,0,0,174,-100,0,0,0,31,30,3,12
13917,1424,20240817,247,16,1061.98,471814,14457,8,297.25,7355,1120,421,49,49,42,1,76416.67615516223,219,7095.679405936292,71.95679405936292,1061.98,91700.01138619467,52,15,15,8
13918,1332,20241122,296,27,3945.24,192937,13446,2.36,89.71,6168,1748,52,90,90,28,0,0,238,-100,0,0,0,89,33,1,12
13919,1438,20240429,276,34,3053.03,82778,11355,15.43,474.668,513,1529,161,37,37,35,1,109898.72262523086,370,3499.660750966445,35.99660750966445,3053.03,131878.46715027702,26,21,11,1
13920,1588,20241130,136,11,7165.69,171153,10503,11.36,430.12,3268,1480,334,82,82,47,0,0,133,-100,0,0,0,108,12,6,15
13922,1559,20240910,179,12,8163.01,210936,8032,19.61,33.91,1718,582,378,220,19,11,0,0,21,-100,0,0,0,127,31,24,17
13923,1527,20240612,159,24,10933.22,0,0,10.42,260.15,5306,739,206,27,2,13,0,0,206,-100,0,0,0,119,6,20,8
13926,1026,20240109,88,16,11024.31,339402,14449,2.42,282.65,3375,1623,290,53,42,66,0,0,33,-100,0,0,0,54,39,16,5
13927,1820,20240522,310,33,6523.08,134359,13627,4.3,25.296,7417,1394,154,260,26,77,0,0,370,-100,0,0,0,13,46,1,1
13928,1605,20240625,324,10,3733.96,155136,4136,9.51,25.296,6135,1082,254,266,106,3,1,29071.76974123828,141,678.5774282862773,7.785774282862773,3733.96,34886.12368948593,90,38,18,13
13929,1406,20240702,103,29,4864.66,5349,5349,18.48,216.29,6456,1098,112,100,100,24,0,0,232,-100,0,0,0,79,13,15,7
13930,1232,20241207,365,33,9067.63,347611,14077,14.85,397.06,304,1078,5,145,73,39,0,0,0,-100,0,0,0,58,21,20,19
13931,1533,20240107,328,11,8654.13,383380,6648,9.72,25.296,4758,737,253,292,39,25,0,0,97,-100,0,0,0,0,39,23,4
13932,1819,20241104,279,20,8993.56,150439,3808,12.12,258.1,5345,1016,85,117,117,73,0,0,11,-100,0,0,0,142,7,19,11
13933,1550,20241010,143,38,8932.4,308151,13401,24.24,361.46,5130,321,444,93,53,61,0,0,122,-100,0,0,0,100,44,23,7
13934,1788,20240926,38,23,11049.48,446612,13987,4.65,133.19,708,637,0,265,120,16,0,0,171,-100,0,0,0,25,26,0,10
13935,1505,20241225,136,19,9179.86,456939,2082,7.16,281.58,1238,847,353,196,109,5,0,0,272,-100,0,0,0,127,24,24,2
13936,1669,20240614,50,4,10272.47,14617,7150,7.27,442.29,3367,1662,353,235,38,1,0,0,239,-100,0,0,0,30,29,21,8
13937,1179,20241206,238,36,6905.85,482405,0,3.02,410.42,7604,1494,44,296,4,26,0,0,204,-100,0,0,0,98,38,10,17
13938,1132,20241118,314,19,7747.85,403431,6264,5.39,326.88,909,746,333,267,73,12,0,0,15,-100,0,0,0,24,26,0,7
13940,1455,20240904,154,32,10450.1,306764,7506,6.04,53.54,1251,1477,400,239,119,66,0,0,397,-100,0,0,0,27,13,20,4
13941,1348,20240916,177,22,9339.45,147402,12075,14.76,71.3,2527,641,232,170,72,31,0,0,42,-100,0,0,0,0,34,0,2
13942,1540,20240416,24,6,8241.9,206097,2230,1.71,474.668,6595,1301,125,218,106,60,0,0,33,-100,0,0,0,0,2,15,8
13943,1772,20241009,182,3,4334.29,82564,0,4.76,361.01,2762,1604,72,86,53,61,0,0,273,-100,0,0,0,110,20,19,1
13944,1406,20240328,184,9,6600.1,121453,12147,15.48,107.69,1777,748,290,87,63,55,0,0,233,-100,0,0,0,25,18,13,1
13945,1076,20240119,296,1,737.548,161696,10340,14.82,296.23,767,1242,312,10,10,11,0,0,122,-100,0,0,0,92,39,1,12
13946,1579,20240116,294,36,5023.19,364234,3667,7.25,25.296,5646,343,159,79,12,76,0,0,179,-100,0,0,0,17,32,5,19
13948,1492,20240429,348,20,8757.24,471221,6157,4.56,399.33,4629,609,56,256,24,77,0,0,135,-100,0,0,0,57,47,18,13
13949,1194,20240318,281,24,10713.2,462902,14015,20.53,328.96,2889,643,230,275,70,11,0,0,306,-100,0,0,0,53,3,12,18
13950,1162,20240715,254,14,2130.29,185410,7528,6.63,105.31,6507,578,20,77,32,14,0,0,240,-100,0,0,0,0,4,7,12
13951,1347,20240210,310,7,2985.92,360400,3661,11.95,250.47,7151,1185,128,66,46,31,1,30460.11746330856,182,920.1250356,10.20125035610752,2985.92,36552.14095597027,48,37,18,11
13952,1361,20240907,349,2,10290.92,84786,14840,23.71,340.5,3490,1030,253,68,68,62,0,0,232,-100,0,0,0,59,16,19,13
13953,1769,20241221,94,11,7050.69,399639,635,14.66,186.33,2116,1992,140,123,9,49,0,0,25,-100,0,0,0,82,41,17,14
13954,1584,20241120,376,5,7080.29,208604,0,18.93,301.65,4377,1792,235,56,36,53,0,0,0,-100,0,0,0,130,31,7,6
13955,1087,20240823,39,15,6776.37,27082,407,18.77,159.66,221,176,466,267,128,53,0,0,156,-100,0,0,0,92,12,8,5
13956,1262,20241017,340,24,2658.22,301207,12121,9.84,254.72,5598,411,187,283,38,74,0,0,295,-100,0,0,0,79,13,19,17
13957,1214,20240410,44,23,2957.47,5303,5303,2.95,141.14,4496,227,172,122,1,64,0,0,112,-100,0,0,0,25,15,8,1
13959,1722,20241211,355,35,8695.47,205537,12675,1.71,73.77,7789,455,423,130,39,33,0,0,0,-100,0,0,0,95,33,0,2
13960,1573,20240816,382,9,1130.69,136675,2700,6.97,177.46,5446,45,260,55,55,36,0,0,269,-100,0,0,0,70,5,19,8
13961,1780,20240507,246,16,2714.11,331287,10547,1.71,353.17,1340,1673,333,19,19,42,1,129065.41728465148,0,4655.349535746579,47.55349535746579,2714.11,154878.50074158178,87,0,15,8
13962,1262,20241227,315,29,7544.03,258431,7159,10.78,347.48,7981,1198,87,56,36,3,0,0,0,-100,0,0,0,102,32,14,8
13963,1730,20241122,49,11,3437.41,447869,13516,1.71,261.13,7832,1368,81,260,105,67,1,31918.19033112709,343,828.5534844876547,9.285534844876548,3437.41,38301.82839735251,48,31,6,18
13964,1283,20240501,106,2,3058.22,298506,5819,19.14,44.83,7072,794,363,239,47,25,0,0,0,-100,0,0,0,108,49,11,2
13965,1648,20240806,47,29,2468.06,463945,0,24.09,242.81,1620,258,33,235,98,72,0,0,0,-100,0,0,0,18,13,24,16
13967,1380,20240518,353,1,7379.3,253649,12491,14.66,181.33,1350,1007,402,265,38,75,0,0,0,-100,0,0,0,110,4,0,15
13968,1362,20240222,132,18,5769.555,233070,1757,7.13,131.2,7965,1772,482,105,105,7,0,0,166,-100,0,0,0,45,26,21,15
13969,1449,20241214,53,31,4365.53,389454,10814,13.33,453.6,4451,1373,244,255,10,66,0,0,0,-100,0,0,0,49,36,22,18
13970,1441,20240130,7,36,1502.03,499373,12707,23.61,233.27,1304,911,171,178,70,5,1,44107.64294030382,212,2836.535418087776,29.36535418087776,1502.03,52929.17152836458,75,5,6,0
13971,1093,20240224,110,10,1535.38,274593,4124,19.25,387.89,4102,930,217,173,136,34,0,0,50,-100,0,0,0,132,9,17,15
13972,1621,20240925,243,25,11207.59,2021,2021,18.78,221.36,6072,1172,312,113,36,70,0,0,126,-100,0,0,0,130,43,8,3
13973,1753,20240114,156,19,6368.39,0,0,7.69,152.66,5610,428,318,28,28,35,0,0,344,-100,0,0,0,99,13,22,0
13974,1867,20240624,9,34,5622.11,0,0,24.24,217.07,3177,1319,389,104,68,30,0,0,52,-100,0,0,0,114,38,18,1
13975,1424,20241108,205,10,10694.36,320196,8062,3.01,446.6,6383,1522,98,162,7,44,1,121161.04190924585,313,1032.9433636911965,11.329433636911965,10694.36,145393.2503,142,40,16,4
13976,1142,20241206,46,14,6110,440531,12155,17.83,50.24,3690,853,331,187,135,25,0,0,233,-100,0,0,0,17,17,0,17
13979,1749,20240515,33,45,5719.79,20586,0,12.5,243.85,5264,926,156,82,19,74,0,0,389,-100,0,0,0,29,12,13,12
13980,1852,20240117,246,18,5769.555,367738,2361,19.32,295.71,6397,1888,40,297,107,78,0,0,57,-100,0,0,0,130,41,12,0
13981,1824,20240508,120,12,7000.86,88476,7486,8.13,355.99,5836,679,218,56,13,35,0,0,20,-100,0,0,0,125,47,14,16
13983,1653,20240806,337,15,11274.85,1316,1316,13.25,295.69,74,1150,216,292,74,44,0,0,165,-100,0,0,0,50,39,13,15
13984,1701,20240519,1,3,9318.44,0,0,7.06,387.48,7268,1171,17,87,2,28,0,0,286,-100,0,0,0,88,38,11,19
13985,1049,20240204,310,9,6016.41,248476,14920,11.43,341.52,1281,331,156,214,34,23,0,0,75,-100,0,0,0,137,14,9,4
13986,1302,20240605,191,34,10583.47,12185,6143,16.68,240.4,2051,1565,372,136,124,3,0,0,178,-100,0,0,0,142,27,16,8
13988,1190,20240408,215,35,7699.71,130891,166,6.92,450,485,55,466,168,148,52,0,0,280,-100,0,0,0,74,5,20,3
13989,1136,20240128,340,23,2194.15,29126,9790,6.92,250.22,2775,608,494,137,60,25,0,0,264,-100,0,0,0,138,32,23,13
13990,1555,20240313,368,1,7952.39,419465,0,10.16,410.53,1425,1434,166,223,129,25,0,0,108,-100,0,0,0,86,40,23,9
13991,1404,20240826,5,10,3349.47,286610,13700,16.65,474.668,937,787,178,189,112,5,0,0,366,-100,0,0,0,50,48,14,17
13992,1892,20241113,70,22,9272.45,348503,11178,23.19,30.15,3902,489,185,156,54,34,0,0,146,-100,0,0,0,0,22,20,9
13993,1865,20240911,46,13,4997.78,0,0,23.75,431.07,2805,1492,65,268,144,17,0,0,302,-100,0,0,0,21,44,3,0
13994,1602,20240723,261,3,4811,43115,11891,8.78,55.33,6225,181,472,237,139,55,0,0,380,-100,0,0,0,100,15,0,9
13995,1807,20240324,98,26,5769.555,373878,7115,10.72,33.72,1045,1795,383,169,129,16,1,15515.247561526752,279,168.91584466266033,2.689158446626603,5769.555,18618.297073832106,77,42,15,15
13996,1341,20240726,186,12,5132.56,427048,10834,11.19,213.86,7419,604,398,63,36,57,0,0,13,-100,0,0,0,0,20,18,15
13997,1757,20240130,16,16,5769.555,0,0,9.05,245.99,2079,1859,208,235,82,30,0,0,281,-100,0,0,0,43,1,19,15
13998,1704,20240530,367,12,10268.03,486021,484,8.23,43.28,3094,55,330,14,14,55,1,20846.18572575112,177,103.0203040481097,2.030203040481097,10268.03,25015.42287090134,67,22,5,4
13999,1318,20240809,221,6,1685.7,200463,3203,2.25,474.668,5401,522,482,167,29,5,0,0,45,-100,0,0,0,51,28,2,0
14000,1618,20241116,265,13,5774.32,53347,10436,13.85,27.9,3858,546,105,202,38,63,0,0,395,-100,0,0,0,142,18,3,8
14001,1363,20240712,88,12,11274.85,315955,9700,16.73,349.3,1164,1075,314,78,78,63,0,0,18,-100,0,0,0,124,9,4,9
14002,1822,20240101,279,16,9755.57,335210,3555,24.24,174.57,7103,675,55,249,17,6,0,0,59,-100,0,0,0,59,18,1,7
14003,1382,20241125,348,4,11274.85,242636,7918,15.67,65.03,4032,408,442,212,37,11,0,0,24,-100,0,0,0,137,33,16,14
14004,1233,20240612,35,17,10330.69,166008,11502,15.46,404.9,1411,1341,369,289,70,75,0,0,166,-100,0,0,0,101,5,21,12
14005,1777,20240713,34,8,3757.13,24719,0,9.57,401.3,6468,682,119,207,77,26,0,0,127,-100,0,0,0,18,1,24,12
14006,1344,20240609,90,7,5769.555,101756,11404,1.91,453.47,2015,673,15,216,133,60,0,0,90,-100,0,0,0,0,45,3,14
14007,1549,20241231,136,8,2565.97,446354,3779,15.55,419.18,5365,572,145,136,95,7,1,89184.97457046664,326,3375.6826685606866,34.75682668560687,2565.97,107021.96948455996,118,33,23,10
14008,1817,20240414,8,34,2641.87,272464,9118,3.58,264.38,4045,197,58,81,70,46,0,0,99,-100,0,0,0,74,5,9,7
14009,1553,20240205,163,31,955.05,142565,3079,18.73,53.16,1405,1068,432,194,139,51,0,0,46,-100,0,0,0,132,42,23,15
14010,1529,20240321,365,27,10886.2,497699,1646,18.98,403.22,1256,906,206,120,120,31,1,68389.23459247881,226,528.2195310804395,6.282195310804395,10886.2,82067.08151097457,107,38,13,16
14011,1856,20240315,238,25,6055.46,389547,1457,3.07,25.296,7766,1948,102,101,101,74,0,0,87,-100,0,0,0,14,43,5,7
14012,1789,20240506,117,3,1260.19,359094,13009,7.3,350.32,1323,425,262,241,93,59,0,0,213,-100,0,0,0,108,3,20,17
14013,1819,20240618,24,29,9163.57,288973,2639,20.59,25.4,260,411,331,152,123,30,0,0,220,-100,0,0,0,57,3,23,15
14014,1571,20240309,358,23,3941.41,45768,7627,24.07,120.24,6777,1729,6,272,101,49,1,86100.16491,327,2084.501610031976,21.84501610031976,3941.41,103320.19788955356,24,43,13,1
14015,1183,20241024,263,38,898.9,412598,4162,18.4,236.24,4342,290,467,166,79,37,0,0,361,-100,0,0,0,98,28,1,4
14016,1041,20240417,147,6,2317.59,356120,2703,10.33,294.38,2320,809,233,209,144,50,0,0,0,-100,0,0,0,48,23,4,16
14017,1551,20240608,228,5,7907.72,0,0,20.77,452.52,7636,1986,313,153,118,58,1,133871.63680199525,303,1592.9233306439182,16.929233306439183,7907.72,160645.9641623943,0,24,9,0
14018,1397,20240611,301,28,5769.555,474660,9924,7.68,474.668,5857,884,197,241,81,59,0,0,182,-100,0,0,0,134,16,11,3
14019,1704,20241023,106,41,3081.44,0,0,21.72,373.19,4682,1115,223,293,87,15,1,115494.03600014304,220,3648.054026693463,37.48054026693463,3081.44,138592.84320017163,71,18,23,18
14020,1779,20241015,68,10,6945.85,211505,5588,1.71,474.668,2780,65,82,288,106,63,0,0,0,-100,0,0,0,108,37,6,14
14021,1494,20241105,365,7,737.548,86778,11399,24.24,106.74,7130,876,158,17,17,35,0,0,20,-100,0,0,0,83,27,16,8
14022,1659,20240102,315,11,3376.73,326123,1614,3.21,228.86,4739,587,273,175,130,47,1,126752.41339072798,373,3653.702943105548,37.53702943105548,3376.73,152102.89606887355,19,12,15,1
14023,1333,20240331,82,19,2220.52,291974,3411,22.92,398.49,7739,495,66,75,25,26,0,0,287,-100,0,0,0,73,41,16,11
14024,1127,20240618,265,39,964.73,431682,573,21.39,25.296,7453,645,484,131,3,61,0,0,376,-100,0,0,0,67,48,0,14
14025,1558,20240228,107,5,5832.55,0,0,7.68,255.46,2673,1137,472,66,66,57,0,0,122,-100,0,0,0,0,22,13,6
14026,1557,20240304,36,20,7590.64,493969,10096,11.83,434.31,3495,296,170,232,147,31,0,0,0,-100,0,0,0,76,11,21,15
14028,1168,20240118,247,16,1697.8,441957,3664,12.29,366.32,3630,1325,427,38,38,21,0,0,47,-100,0,0,0,14,3,13,7
14029,1620,20240402,305,14,11190.88,137407,2424,4.93,427.68,5508,100,4,14,14,55,0,0,39,-100,0,0,0,131,22,17,13
14031,1332,20240102,198,30,9131.85,4231,4231,1.71,192.01,1215,278,493,212,49,40,0,0,174,-100,0,0,0,34,33,22,10
14032,1584,20240928,322,11,8985.43,353815,194,14.02,126.42,3764,75,477,11,11,53,0,0,173,-100,0,0,0,17,47,10,18
14033,1456,20240107,67,10,3892.91,341572,3728,18.23,194.14,6251,487,115,108,56,49,0,0,23,-100,0,0,0,0,44,2,0
14034,1109,20241216,178,36,2489.2,1504,1504,5.46,153.55,3591,1388,216,38,38,73,0,0,15,-100,0,0,0,103,32,10,1
14035,1268,20241223,358,33,2965.21,173851,7144,15.5,249.64,2505,1435,377,202,18,4,1,40100.84014418245,87,1252.3777453934952,13.52377745393495,2965.21,48121.00817301894,110,36,20,6
14036,1445,20240715,16,22,6812.49,141941,3387,1.71,198.4,1684,73,453,299,135,41,0,0,82,-100,0,0,0,140,15,0,1
14037,1240,20241219,85,16,4604.85,403977,10065,2.54,54.27,1017,70,204,71,71,30,0,0,324,-100,0,0,0,30,12,23,10
14038,1301,20241118,28,36,5972.01,327917,8497,13.84,431.52,1644,1415,375,269,20,69,0,0,26,-100,0,0,0,135,5,20,13
14039,1602,20240801,238,11,9748.77,295805,7123,1.95,111.74,2751,1786,85,122,58,59,0,0,147,-100,0,0,0,140,32,2,9
14040,1103,20241117,120,2,6052.44,274147,4145,11.7,438.45,5401,1270,355,207,32,4,0,0,393,-100,0,0,0,70,18,19,8
14042,1453,20240322,220,6,8006.71,99742,13541,9.06,375.57,5907,1206,125,132,31,23,1,41559.47318728948,0,419.05805489757313,5.190580548975731,8006.71,49871.36782474737,84,17,0,11
14043,1520,20240302,58,5,2526.61,180163,4707,22.08,86.58,1771,1192,39,114,114,21,0,0,162,-100,0,0,0,26,29,6,15
14044,1153,20240204,108,14,6019.25,250420,0,18.79,273.76,728,1501,354,278,107,28,0,0,299,-100,0,0,0,119,1,8,3
14045,1859,20241201,250,36,5769.555,431972,12151,10.63,473.17,3626,1948,370,20,20,66,0,0,273,-100,0,0,0,110,42,18,18
14046,1174,20240919,221,4,5769.555,340978,7136,9.08,329.36,6962,1389,368,273,45,26,0,0,142,-100,0,0,0,122,43,20,11
14047,1343,20240211,97,7,8766.59,425661,4357,9.44,25.296,4910,1919,467,201,29,40,0,0,294,-100,0,0,0,39,48,0,6
14048,1670,20240814,73,32,737.548,41029,5536,3.73,333.73,5167,1682,70,277,32,2,0,0,384,-100,0,0,0,94,22,22,19
14049,1431,20241116,349,18,11274.85,319705,3674,10.07,54.5,5890,376,166,155,127,74,0,0,242,-100,0,0,0,112,3,19,0
14050,1727,20240313,294,31,7977.17,76199,1202,14.89,32.79,2008,809,63,270,26,19,1,42754.266085718606,0,435.9578156880022,5.359578156880022,7977.17,51305.11930286232,117,23,3,17
14051,1689,20240126,116,35,1992.72,432446,194,21.27,247.92,4009,1021,288,285,32,7,0,0,191,-100,0,0,0,55,6,12,14
14053,1852,20240614,342,15,1027.76,45418,10288,16.13,438.26,5635,168,94,272,53,74,0,0,325,-100,0,0,0,41,24,5,3
14055,1658,20241126,134,4,8856.54,59216,2152,4,158.64,2367,1285,387,89,3,32,0,0,0,-100,0,0,0,31,18,21,9
14056,1324,20240208,144,25,5769.555,172759,4412,2.81,416.73,7850,685,287,244,97,20,0,0,0,-100,0,0,0,105,33,22,10
14057,1673,20241006,129,11,4218.28,171328,4688,5.18,394.91,882,711,260,223,81,70,0,0,171,-100,0,0,0,27,30,0,2
14058,1639,20240120,345,22,9974.61,86419,5662,19.46,474.668,5103,638,98,138,40,0,0,0,192,-100,0,0,0,0,20,4,19
14059,1420,20241022,210,33,2401.19,185336,13309,15.7,246.18,2015,1020,137,261,12,40,0,0,150,-100,0,0,0,30,7,15,11
14060,1594,20240724,345,10,737.548,10143,2115,11.34,430.13,5123,910,459,168,12,39,0,0,110,-100,0,0,0,42,22,18,12
14061,1485,20240726,305,27,737.548,382706,0,1.71,312.56,6260,774,293,200,84,33,1,122593.8837,337,16521.81766454712,166.2181766454712,737.548,147112.66049821678,33,11,10,9
14062,1659,20240809,221,45,7915.14,228970,14166,16.87,408.75,7060,523,437,288,18,15,1,140627.88420421278,176,1676.6948431008518,17.76694843100852,7915.14,168753.46104505533,135,15,22,6
14063,1751,20241104,272,36,1892.78,485714,5760,13.72,25.296,4276,1088,131,78,78,14,1,80375.68237130562,272,4146.435527177254,42.46435527177254,1892.78,96450.81884556674,70,7,3,18
14064,1412,20241205,205,20,737.548,255949,7475,2.53,162.14,6792,1074,24,31,31,69,0,0,0,-100,0,0,0,39,44,6,3
14066,1113,20240201,239,3,5769.555,221984,9061,7.11,77.05,318,1644,20,291,128,4,0,0,240,-100,0,0,0,44,37,15,15
14067,1737,20240109,63,4,5577.53,195180,945,24.24,211.16,1235,1905,172,153,45,26,0,0,0,-100,0,0,0,0,12,6,16
14068,1332,20241016,246,23,7376.32,299800,7588,8.31,127.12,3441,1935,352,154,128,8,0,0,189,-100,0,0,0,0,30,4,16
14070,1755,20240315,168,43,4318.17,165206,14493,1.95,225.89,4383,1739,255,81,81,15,0,0,0,-100,0,0,0,51,15,19,5
14072,1041,20241011,199,9,7695.15,20291,2838,19.56,112.56,441,736,51,279,91,17,0,0,43,-100,0,0,0,20,24,9,17
14073,1770,20241105,127,29,5769.555,384719,3251,1.71,209.67,2400,508,147,35,35,30,0,0,395,-100,0,0,0,119,27,23,8
14074,1797,20240511,14,19,5277.2,331568,14728,7.55,221.84,2974,1875,189,260,4,18,0,0,181,-100,0,0,0,85,27,17,19
14075,1105,20240122,142,15,10683.44,277777,3659,23.81,351.21,7637,372,90,209,32,39,0,0,289,-100,0,0,0,0,34,14,1
14076,1202,20240430,60,12,8202.2,277541,10804,20.07,459.27,6561,1171,71,288,85,47,0,0,77,-100,0,0,0,109,41,3,9
14077,1450,20240723,166,18,6767.16,11447,5852,13.2,226.88,4395,1135,83,110,3,32,0,0,267,-100,0,0,0,74,41,11,4
14078,1819,20241122,199,41,1449.79,474320,8762,18.68,474.668,6370,255,335,102,80,36,0,0,61,-100,0,0,0,0,18,1,0
14079,1843,20240901,58,26,6917.71,126969,8152,23.62,71.3,5918,554,263,170,13,10,0,0,165,-100,0,0,0,67,28,22,8
14080,1266,20240110,381,2,7156.33,477062,5476,23.53,369.51,2559,1076,370,180,137,78,0,0,303,-100,0,0,0,139,48,8,3
14081,1210,20240303,113,7,9117.71,362685,1685,11.42,128.82,4562,838,202,154,148,47,0,0,0,-100,0,0,0,70,3,11,5
14082,1563,20241220,163,5,8643.71,120038,1279,8.4,29.4,1652,1432,211,87,84,28,0,0,376,-100,0,0,0,0,2,12,5
14083,1118,20240219,93,3,6383.26,237068,2097,18.83,25.296,4495,1078,144,287,15,71,0,0,60,-100,0,0,0,99,37,16,7
14084,1713,20240501,277,15,7134.31,203670,5587,10.55,25.296,6980,1420,213,83,83,54,0,0,252,-100,0,0,0,91,2,22,15
14085,1377,20240830,310,41,9279.5,328824,4997,4.29,310.22,3331,814,444,289,84,31,0,0,33,-100,0,0,0,29,11,13,16
14087,1540,20240714,190,20,1662.9,60246,11109,13.81,415.64,908,17,320,116,27,0,0,0,111,-100,0,0,0,0,17,19,10
14088,1771,20241229,13,32,10497.88,66916,9857,12.97,474.668,6673,1407,367,139,139,15,1,9494.539403462048,44,-9.557554445,0.9044244555531258,10497.88,11393.447284154458,123,1,16,16
14089,1084,20240617,107,4,11274.85,203000,4105,11.85,76.33,631,1519,485,196,11,54,0,0,263,-100,0,0,0,108,16,19,8
14090,1454,20240418,221,19,5180.19,428242,4237,9.57,360.68,6265,764,39,67,49,28,0,0,20,-100,0,0,0,115,33,1,8
14091,1667,20240525,336,5,11274.85,453454,12389,8.47,292.86,6515,365,260,39,16,44,1,51602.29759867752,278,357.6761340388344,4.576761340388344,11274.85,61922.75711841302,39,3,21,5
14092,1629,20240715,44,13,3906.2,124582,11827,5.11,456.45,5302,1551,135,42,42,18,0,0,211,-100,0,0,0,65,12,22,12
14093,1514,20241017,261,20,845.56,358812,2278,24.24,121.67,3589,1972,289,23,23,22,0,0,356,-100,0,0,0,142,9,24,7
14096,1387,20241021,265,19,7428.91,107263,1311,19.55,86.55,5738,1955,248,208,99,22,0,0,144,-100,0,0,0,17,13,17,17
14097,1350,20240808,29,25,737.548,492999,12365,15.99,449.58,5516,359,47,90,83,6,0,0,330,-100,0,0,0,108,35,19,0
14098,1296,20241217,162,14,737.548,43590,14434,19.01,289.33,933,1378,380,187,18,47,0,0,39,-100,0,0,0,129,6,22,3
14101,1268,20240111,63,17,5769.555,466081,5350,10.59,390.1,2199,1183,352,26,26,66,0,0,325,-100,0,0,0,0,25,20,8
14102,1419,20240510,112,1,5668.07,269818,4176,7.39,276.71,4704,1098,264,243,86,68,1,34005.50616667814,81,499.9485921429719,5.999485921429718,5668.07,40806.60740001377,13,47,24,2
14103,1235,20240622,109,4,11274.85,9189,9189,6.16,474.668,7930,1437,424,107,107,38,0,0,308,-100,0,0,0,94,46,6,10
14104,1833,20240516,307,13,5553.86,141202,4635,22.52,256.64,2403,722,164,199,142,57,1,116048.39752304212,332,1989.5088735229572,20.89508873522957,5553.86,139258.07702765055,127,7,13,10
14105,1311,20240118,256,9,1672.98,147878,6755,5.42,25.296,665,1056,386,193,77,1,0,0,24,-100,0,0,0,37,14,17,13
14106,1813,20240912,169,3,10944.25,226668,2117,16.98,25.296,794,780,312,183,50,47,0,0,248,-100,0,0,0,118,30,3,5
14107,1357,20240103,295,28,5769.555,265371,12754,24.24,113.37,635,223,104,197,26,31,0,0,330,-100,0,0,0,140,37,23,0
14108,1213,20240628,174,34,4164.47,432780,454,23.5,387.61,5146,1872,125,275,3,31,0,0,43,-100,0,0,0,116,17,19,8
14110,1049,20241109,29,9,5526.31,68727,552,21.44,164.48,6709,1410,58,99,74,60,0,0,374,-100,0,0,0,35,5,14,3
14111,1127,20240229,19,1,9247.59,295071,5242,23.41,203.4,1548,4,16,267,13,44,1,115999.58109136208,100,1154.3763412020005,12.543763412020006,9247.59,139199.4973096345,90,20,10,6
14112,1223,20241024,84,20,8620.35,150407,14863,5.57,56.39,328,1433,113,177,65,67,0,0,109,-100,0,0,0,43,28,2,10
14113,1279,20241019,343,11,5769.555,266663,6893,22.23,392.66,3979,1926,153,70,70,51,0,0,176,-100,0,0,0,52,7,21,10
14114,1408,20240625,71,29,8648.45,26629,4568,3.18,270.44,233,1169,44,207,29,34,0,0,160,-100,0,0,0,77,13,13,17
14115,1505,20240401,179,30,4241.59,493507,14491,17.65,126.08,1364,1008,483,223,0,42,0,0,0,-100,0,0,0,129,12,4,5
14117,1796,20240521,194,21,1074.52,225522,5439,24.05,353.02,4963,1144,190,163,100,0,0,0,262,-100,0,0,0,23,33,19,5
14118,1277,20240601,205,7,2430.85,25635,1201,12.28,352.29,3022,300,16,258,99,44,0,0,0,-100,0,0,0,118,4,0,1
14119,1438,20241006,371,9,10538.79,85556,5052,2.18,118.42,4601,1381,153,63,32,30,1,61684.19775,371,485.30626141230255,5.853062614123026,10538.79,74021.03729651232,95,13,21,14
14120,1107,20241225,276,35,5769.555,0,0,3.59,215.45,5751,1868,34,6,6,48,0,0,166,-100,0,0,0,29,15,0,9
14121,1658,20241014,232,15,2511,297985,211,8.38,25.296,6746,1463,233,77,77,26,0,0,282,-100,0,0,0,95,18,0,7
14122,1420,20240727,315,13,1113.58,261319,9681,11.99,212.13,1170,832,313,6,6,61,1,61132.48225848257,285,5389.725233793942,54.89725233793941,1113.58,73358.97871017907,79,8,16,3
14123,1611,20240102,240,18,4745.81,11376,3682,23.97,28.75,1738,1826,111,193,55,39,0,0,289,-100,0,0,0,36,37,13,15
